2.000000000000000000e+01,2.784875224167487886e+02,3.888870315824898171e+03,5.446379988875640993e+04,7.650314212820483372e+05,1.077835510037533194e+07,1.523130908229173124e+08,2.158925103983747482e+09,3.069388977461201477e+10
2.784875224167487886e+02,3.888870315824897261e+03,5.446379988875640265e+04,7.650314212820482207e+05,1.077835510037533380e+07,1.523130908229173124e+08,2.158925103983747959e+09,3.069388977461201477e+10,4.376964758700941772e+11
3.888870315824898171e+03,5.446379988875640265e+04,7.650314212820482207e+05,1.077835510037533194e+07,1.523130908229173124e+08,2.158925103983747959e+09,3.069388977461201096e+10,4.376964758700941772e+11,6.260199672476777344e+12
5.446379988875640993e+04,7.650314212820482207e+05,1.077835510037533194e+07,1.523130908229173124e+08,2.158925103983747959e+09,3.069388977461201477e+10,4.376964758700941772e+11,6.260199672476777344e+12,8.980061450684059375e+13
7.650314212820483372e+05,1.077835510037533380e+07,1.523130908229173124e+08,2.158925103983747959e+09,3.069388977461201477e+10,4.376964758700941162e+11,6.260199672476776367e+12,8.980061450684059375e+13,1.291883799132602750e+15
1.077835510037533194e+07,1.523130908229173124e+08,2.158925103983747959e+09,3.069388977461201477e+10,4.376964758700941162e+11,6.260199672476777344e+12,8.980061450684059375e+13,1.291883799132602750e+15,1.863773473913416400e+16
1.523130908229173124e+08,2.158925103983747959e+09,3.069388977461201096e+10,4.376964758700941772e+11,6.260199672476776367e+12,8.980061450684059375e+13,1.291883799132602750e+15,1.863773473913416400e+16,2.696229173576092800e+17
2.158925103983747482e+09,3.069388977461201477e+10,4.376964758700941772e+11,6.260199672476777344e+12,8.980061450684059375e+13,1.291883799132602750e+15,1.863773473913416400e+16,2.696229173576092800e+17,3.910924650350713344e+18
3.069388977461201477e+10,4.376964758700941772e+11,6.260199672476777344e+12,8.980061450684059375e+13,1.291883799132602750e+15,1.863773473913416400e+16,2.696229173576092800e+17,3.910924650350713344e+18,5.687521910701299302e+19
