2.000000000000000000e+01,8.491245737399853510e+01,1.017653153213590031e+03,9.973787046258095870e+03,1.138579806516228127e+05,1.289198556970858481e+06,1.516594536215146072e+07,1.803001790261211991e+08,2.173879093811285019e+09
8.491245737399853510e+01,1.017653153213590031e+03,9.973787046258095870e+03,1.138579806516228127e+05,1.289198556970858714e+06,1.516594536215146072e+07,1.803001790261212289e+08,2.173879093811285019e+09,2.642091229491249847e+10
1.017653153213590031e+03,9.973787046258095870e+03,1.138579806516227982e+05,1.289198556970858481e+06,1.516594536215146258e+07,1.803001790261211991e+08,2.173879093811285019e+09,2.642091229491250229e+10,3.233523451976381836e+11
9.973787046258095870e+03,1.138579806516228127e+05,1.289198556970858481e+06,1.516594536215146258e+07,1.803001790261211991e+08,2.173879093811285019e+09,2.642091229491250229e+10,3.233523451976381836e+11,3.977286759574827148e+12
1.138579806516228127e+05,1.289198556970858714e+06,1.516594536215146258e+07,1.803001790261211991e+08,2.173879093811285019e+09,2.642091229491250229e+10,3.233523451976382446e+11,3.977286759574827148e+12,4.912241177589935156e+13
1.289198556970858481e+06,1.516594536215146072e+07,1.803001790261211991e+08,2.173879093811285019e+09,2.642091229491250229e+10,3.233523451976381836e+11,3.977286759574827148e+12,4.912241177589935156e+13,6.086901647581172500e+14
1.516594536215146072e+07,1.803001790261212289e+08,2.173879093811285019e+09,2.642091229491250229e+10,3.233523451976382446e+11,3.977286759574827148e+12,4.912241177589935156e+13,6.086901647581173750e+14,7.563123731873925000e+15
1.803001790261211991e+08,2.173879093811285019e+09,2.642091229491250229e+10,3.233523451976381836e+11,3.977286759574827148e+12,4.912241177589935156e+13,6.086901647581173750e+14,7.563123731873925000e+15,9.419114943522022400e+16
2.173879093811285019e+09,2.642091229491249847e+10,3.233523451976381836e+11,3.977286759574827148e+12,4.912241177589935156e+13,6.086901647581172500e+14,7.563123731873925000e+15,9.419114943522022400e+16,1.175403970668046336e+18
